ALAALA 3.37524026494639e-07	3.56170594606489e-07	1.84335351526943e-06	1.14636235473704e-06	1.30366289318031e-06	2.52132475210348e-05	1.43653168142046e-06	2.3717945918024e-07	2.60544959361693e-07	3.67493374419717e-06	2.79181190265484e-07	3.70044909168086e-07	2.09251335557147e-07	2.55355146528156e-07	5.60113181447845e-07	4.33949709502061e-07	3.21202731758999e-07	5.28796873967009e-07	1.80153816686409e-06	2.60544959361693e-07	1.65010554221805e-06	1.84335351526943e-06	4.88982748874246e-06	7.12719793070971e-07	4.38267394378636e-06	4.38267394378636e-06	4.88982748874246e-06	4.59100399587234e-07	2.60544959361693e-07	4.88982748874246e-06	8.13769476567633e-07	2.60544959361693e-07	2.79181190265484e-07	3.67872143458833e-06	8.51861019501049e-07	3.67872143458833e-06	2.86867399433795e-07	3.70044909168086e-07	4.88982748874246e-06	6.26330259310049e-07	4.88982748874246e-06	1.80847290477589e-06	3.67872143458833e-06	2.032474567822e-07	2.032474567822e-07	7.12719793070971e-07	3.67872143458833e-06	1.14636235473704e-06	2.93535356942479e-07	2.86867399433795e-07
ALAARG 2.83502596950751e-06	4.86003814049263e-06	2.59987407473399e-06	4.49349978563219e-06	1.48984867360784e-05	1.01363395991974e-05	4.63627622316678e-06	2.24233027107379e-06	3.11914691930459e-06	5.09604523793281e-06	2.11054097620515e-06	2.49638404721181e-06	1.46903092718406e-06	2.38540424234777e-06	7.69782643195879e-06	3.04749033597855e-06	2.88217742501184e-06	6.74871644264265e-06	4.25000050600568e-06	3.11914691930459e-06	2.82985711663679e-06	2.59987407473399e-06	5.63130930530207e-06	1.85458422844488e-06	4.18968353189291e-06	4.18968353189291e-06	5.63130930530207e-06	1.26294491027547e-06	3.11914691930459e-06	5.63130930530207e-06	4.34969736819546e-06	3.11914691930459e-06	2.11054097620515e-06	6.81263699317742e-06	3.73567033959396e-06	6.81263699317742e-06	1.30840796741909e-06	2.49638404721181e-06	5.63130930530207e-06	9.50836427337192e-06	5.63130930530207e-06	4.73304821063306e-06	6.81263699317742e-06	9.24261511607262e-07	9.24261511607262e-07	1.85458422844488e-06	6.81263699317742e-06	4.49349978563219e-06	1.20592910999246e-06	1.30840796741909e-06
ALAASN 1.01570728663275e-06	8.33010969190558e-07	4.17872851302147e-05	9.06569535916794e-06	3.33360122216436e-06	3.65530277326197e-05	1.47441969873669e-05	1.18253084560823e-06	1.39605970848346e-06	1.16483204858886e-05	6.38604407419112e-07	4.28015413739918e-07	5.05708247378167e-07	4.5710562640366e-07	9.76013013927512e-07	9.80396241638769e-07	8.69504143157726e-07	1.86795535218283e-06	1.61407954387297e-06	1.39605970848346e-06	8.97310377268603e-07	4.17872851302147e-05	6.14562550767711e-06	1.33416823965486e-06	4.05307774836144e-06	4.05307774836144e-06	6.14562550767711e-06	1.57656945793602e-06	1.39605970848346e-06	6.14562550767711e-06	2.79523398368615e-06	1.39605970848346e-06	6.38604407419112e-07	1.42182399532046e-05	3.93105858276994e-07	1.42182399532046e-05	1.90897474563574e-06	4.28015413739918e-07	6.14562550767711e-06	1.26735309632704e-06	6.14562550767711e-06	2.08262814344784e-06	1.42182399532046e-05	5.50013094530311e-07	5.50013094530311e-07	1.33416823965486e-06	1.42182399532046e-05	9.06569535916794e-06	7.09904010824177e-07	1.90897474563574e-06
ALAASP 6.11264655205729e-08	4.26193456845741e-08	1.79799815239505e-07	5.22817681013198e-08	1.36503262535561e-07	1.90623975500422e-07	9.6448167779816e-08	3.14728336632828e-08	3.37173451266285e-08	2.97338112906433e-07	5.93553927021994e-08	6.74098415680432e-08	6.28237450720432e-08	4.96246612507969e-08	7.25159774605235e-08	6.60458520132272e-08	5.30053212268005e-08	5.30055664428129e-08	3.79455444623389e-07	3.37173451266285e-08	1.3586301599229e-06	1.79799815239505e-07	2.7997111852562e-07	4.66292071195223e-07	5.76139203195944e-07	5.76139203195944e-07	2.7997111852562e-07	8.61888540301953e-08	3.37173451266285e-08	2.7997111852562e-07	6.46784343307525e-08	3.37173451266285e-08	5.93553927021994e-08	1.04632659060565e-07	8.71713772834344e-08	1.04632659060565e-07	4.55895838308838e-08	6.74098415680432e-08	2.7997111852562e-07	5.50991764460361e-08	2.7997111852562e-07	5.79641915116962e-07	1.04632659060565e-07	3.41783409734951e-07	3.41783409734951e-07	4.66292071195223e-07	1.04632659060565e-07	5.22817681013198e-08	4.19565556187706e-07	4.55895838308838e-08
ALACYS 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALAGLN 3.24805195039458e-07	1.09880005745819e-06	8.80779325189278e-07	2.70120451158651e-06	7.44925891725323e-06	1.13834080489355e-06	4.33915557966063e-07	5.23293153774862e-07	7.43668520471045e-07	8.83912484796065e-07	2.42739546555989e-07	5.32425367263106e-07	3.99156999769278e-07	3.87920941634348e-07	6.66603527554846e-07	5.6933292571734e-07	6.7310184879315e-07	5.00984930355958e-07	5.20752608031893e-07	7.43668520471045e-07	2.72679314249707e-07	8.80779325189278e-07	1.11729194285374e-06	2.41362460406059e-07	7.57741030304496e-07	7.57741030304496e-07	1.11729194285374e-06	3.42722837906211e-07	7.43668520471045e-07	1.11729194285374e-06	1.00673905969188e-06	7.43668520471045e-07	2.42739546555989e-07	6.87987469872296e-07	4.00059607967505e-07	6.87987469872296e-07	1.41136231693483e-07	5.32425367263106e-07	1.11729194285374e-06	8.0094132824246e-07	1.11729194285374e-06	6.08922435716142e-07	6.87987469872296e-07	1.78677990926325e-07	1.78677990926325e-07	2.41362460406059e-07	6.87987469872296e-07	2.70120451158651e-06	1.93419929568128e-07	1.41136231693483e-07
ALAGLU 2.97822511226725e-06	3.98645877783364e-06	8.26390453944487e-06	4.9173571752226e-06	1.0443734181612e-05	1.42845256109593e-05	7.31583380817935e-06	1.6580135676561e-06	2.43920898692611e-06	8.60744896468827e-06	1.98009216644616e-06	2.55639092947549e-06	1.19776280656391e-06	3.17584536527742e-06	4.5210515389223e-06	1.97564886039132e-06	1.97134089511972e-06	2.75400778349759e-06	4.17259205036178e-06	2.43920898692611e-06	3.28208319754403e-06	8.26390453944487e-06	1.1380524199893e-05	2.97517457018452e-06	5.0630531574534e-06	5.0630531574534e-06	1.1380524199893e-05	2.09615186336939e-06	2.43920898692611e-06	1.1380524199893e-05	4.42635992168842e-06	2.43920898692611e-06	1.98009216644616e-06	6.79283480298166e-06	2.23564693761217e-06	6.79283480298166e-06	3.89595878849517e-06	2.55639092947549e-06	1.1380524199893e-05	5.14391101182111e-06	1.1380524199893e-05	6.38804692995097e-06	6.79283480298166e-06	1.70590651981486e-06	1.70590651981486e-06	2.97517457018452e-06	6.79283480298166e-06	4.9173571752226e-06	1.8830532891869e-06	3.89595878849517e-06
ALAGLY 4.75864799195887e-06	1.33593535286306e-06	6.13152689269485e-06	9.6244172932726e-06	1.89063381750401e-06	6.24268555077313e-05	3.6709581589635e-06	8.10542588217909e-07	1.35747269830111e-06	1.40994415555064e-05	2.40918861726019e-06	2.50637491042594e-06	7.62069610592489e-07	3.03011852334308e-06	5.53173766757221e-06	1.28803168504532e-06	1.24408018908795e-06	2.68200820424237e-06	2.68836502333675e-06	1.35747269830111e-06	8.48025510494819e-07	6.13152689269485e-06	3.13098785933704e-05	1.06444345772231e-06	3.61366751890656e-06	3.61366751890656e-06	3.13098785933704e-05	2.54564984828365e-06	1.35747269830111e-06	3.13098785933704e-05	6.00512007472574e-06	1.35747269830111e-06	2.40918861726019e-06	2.2857709154817e-05	1.73214317002557e-06	2.2857709154817e-05	9.41396535269219e-07	2.50637491042594e-06	3.13098785933704e-05	4.13325689726811e-06	3.13098785933704e-05	1.71190442792616e-06	2.2857709154817e-05	1.21790742450458e-06	1.21790742450458e-06	1.06444345772231e-06	2.2857709154817e-05	9.6244172932726e-06	1.17004963032632e-06	9.41396535269219e-07
ALAHIS 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALAILE 7.14644209641786e-06	1.61858135908457e-06	9.79688335446468e-07	1.98429697390849e-06	1.80084394415246e-06	4.30062878842474e-06	6.44789105143148e-06	6.76162352954366e-07	1.11485880642138e-06	2.20515407804146e-06	7.95805750159964e-07	1.88961157444875e-06	7.82524721222349e-07	2.01122347453335e-06	2.72343224071392e-06	2.01499055575849e-06	1.22628536681967e-06	4.08583125654217e-06	1.49620097430921e-06	1.11485880642138e-06	8.32920703197476e-07	9.79688335446468e-07	5.33916209365535e-06	1.10637964525793e-06	2.34371030997162e-06	2.34371030997162e-06	5.33916209365535e-06	8.10616607083482e-07	1.11485880642138e-06	5.33916209365535e-06	3.08899324794982e-06	1.11485880642138e-06	7.95805750159964e-07	4.26386403948359e-06	1.30967054124939e-06	4.26386403948359e-06	1.26104291030609e-06	1.88961157444875e-06	5.33916209365535e-06	5.51284999887e-06	5.33916209365535e-06	1.26424949365468e-06	4.26386403948359e-06	7.87798326341935e-07	7.87798326341935e-07	1.10637964525793e-06	4.26386403948359e-06	1.98429697390849e-06	8.34959552902642e-07	1.26104291030609e-06
