ALAALA 1.35743906543392e-10	8.20303725243757e-12	2.43162365429352e-11	6.85762058115378e-11	1.31267422569116e-11	3.46099307627279e-11	2.93220737049469e-11	8.97333186761876e-11	7.79868378228508e-12	9.68720667069504e-12	2.49245807492632e-11	1.43963623576899e-11	1.11543100092931e-08	5.26157884954787e-10	2.57546625740923e-10	6.96621119038501e-11	5.26157884954787e-10	2.4814804596278e-13	2.4311147098399e-11	6.85762058115378e-11	7.54384694994945e-13	2.59504796661977e-11	2.10820230306031e-11	3.4334654421792e-13	9.86741381901085e-11	1.00180958847743e-11	2.46806054705376e-11	2.98463195115223e-11	2.68991551852475e-12	3.5451240230557e-12	2.43162365429352e-11	1.67679948431539e-12	2.63301064935896e-12	1.08966225559737e-12	2.4311147098399e-11	9.68720667069504e-12	8.97333186761876e-11	7.05572633126815e-11	1.31273749442426e-10	9.94417378143573e-13	6.82956550434035e-11	6.55939603062004e-11	2.48266161322519e-12	2.46806054705376e-11	2.73391904908575e-12	1.35743906543392e-10	7.79868378228508e-12	8.06268346320653e-12	9.94417378143573e-13	2.57546625740923e-10
ALAARG 5.00360424226188e-14	1.69916748356621e-15	5.70006306776198e-15	1.91310638091064e-15	2.55577510827535e-15	1.08832858888322e-15	8.92911491625911e-16	1.58895827147485e-15	1.21180858908835e-15	1.17864160345304e-15	1.37657897755368e-14	3.5401557129488e-15	9.63175099048031e-14	3.49510803296168e-15	1.46954920151914e-14	2.80268528205474e-15	3.49510803296168e-15	7.39089231084175e-16	9.84225279455229e-15	1.91310638091064e-15	1.67312730782815e-15	2.37321787136255e-15	6.9927276867814e-14	2.28723796836728e-16	6.13932236419348e-13	2.96155303634414e-15	1.49617589952938e-14	1.47167226700271e-14	6.56556276845072e-16	1.09578612502458e-15	5.70006306776198e-15	2.70907136937538e-16	8.178094270169e-14	6.17534147296555e-16	9.84225279455229e-15	1.17864160345304e-15	1.58895827147485e-15	1.03644395447035e-15	3.33663865092686e-15	5.37524947531283e-15	1.72029170502179e-15	3.2961448868427e-13	1.19926924117167e-15	1.49617589952938e-14	2.678383214088e-15	5.00360424226188e-14	1.21180858908835e-15	7.3410259218221e-15	5.37524947531283e-15	1.46954920151914e-14
ALAASN 3.77951360362616e-14	2.31891619186515e-13	9.80333984564919e-13	2.14018256284416e-14	5.14384165151522e-14	3.65412752848287e-14	3.96349428039931e-14	3.08997244603251e-13	1.14361136023156e-13	4.96086486811117e-14	1.93524642569266e-14	5.35626115837469e-14	2.56364849599301e-13	7.41467444301083e-14	4.91344458349259e-14	3.31371501854114e-14	7.41467444301083e-14	2.61177101258023e-14	2.86766808166068e-14	2.14018256284416e-14	4.16646515677405e-15	1.61811372332742e-12	7.77189076087478e-15	1.67303345079618e-14	6.79949649175004e-14	1.70872049709501e-13	8.58660437397746e-14	6.15072913755823e-15	8.97848237936376e-14	2.60842270808409e-13	9.80333984564919e-13	1.06019677036474e-13	2.35113216516868e-15	8.00711330560321e-15	2.86766808166068e-14	4.96086486811117e-14	3.08997244603251e-13	2.2761466022235e-13	6.70779633241264e-14	4.68914156906542e-13	2.51005278459971e-13	5.39245587094269e-15	1.90951760489784e-13	8.58660437397746e-14	4.92750606646421e-13	3.77951360362616e-14	1.14361136023156e-13	3.93926190016532e-14	4.68914156906542e-13	4.91344458349259e-14
ALAASP 2.01044321576518e-13	2.35444969271021e-10	5.71612453093947e-09	2.42964105920542e-12	2.81911620266408e-13	2.7536857421823e-12	2.01597734509011e-13	1.94291965681161e-10	9.62126372186583e-11	1.47630833380968e-12	1.26491610812698e-13	1.5917221751571e-12	5.69800712944544e-12	4.44453580442446e-12	8.13554968722416e-13	1.15805867215544e-10	4.44453580442446e-12	6.27240530958718e-14	6.5710139025317e-13	2.42964105920542e-12	1.59267723909753e-13	1.20505683579872e-13	3.24673558419445e-11	2.18378965868054e-14	6.19151085637479e-13	2.37797236264162e-10	2.83118843296212e-09	3.22212133946988e-12	1.67607703460295e-12	1.37532644916057e-13	5.71612453093947e-09	2.98043052989941e-13	3.96529894244279e-13	1.17576888907865e-12	6.5710139025317e-13	1.47630833380968e-12	1.94291965681161e-10	1.8330668962564e-12	5.13398840901096e-10	9.70693646505983e-14	8.56498649141496e-11	3.81000374169152e-12	6.19107511211165e-12	2.83118843296212e-09	2.09317033518434e-13	2.01044321576518e-13	9.62126372186583e-11	3.50919014383618e-12	9.70693646505983e-14	8.13554968722416e-13
ALACYS 9.96872534671019e-14	1.04285584633553e-13	7.05261677840533e-14	1.03723462887174e-12	7.80725398465466e-12	6.94825297517465e-13	1.08727358202919e-11	2.82344524466838e-13	1.02187927180968e-13	6.27864139040165e-13	6.06404616136405e-14	1.74263630815953e-13	5.92326597174289e-10	7.49241946723572e-12	1.58053224191881e-13	1.69134560424177e-13	7.49241946723572e-12	3.40760821398332e-13	2.14387725656615e-13	1.03723462887174e-12	4.15220076910168e-13	6.25157771633298e-13	8.46113833543561e-13	1.21100241751487e-12	1.60958456279032e-13	3.93465759213336e-14	7.17594034302995e-14	1.29114350122998e-12	1.29130758545126e-13	5.13642885356938e-14	7.05261677840533e-14	1.44821611658132e-13	1.00807945369456e-12	6.48823484240675e-14	2.14387725656615e-13	6.27864139040165e-13	2.82344524466838e-13	1.23291150984354e-12	2.75854963162145e-13	9.35499669797748e-13	3.03012669643299e-13	5.85552853125386e-12	1.33347836775293e-13	7.17594034302995e-14	1.47869970179947e-12	9.96872534671019e-14	1.02187927180968e-13	1.21714161799866e-12	9.35499669797748e-13	1.58053224191881e-13
ALAGLN 2.31529235842051e-14	1.36194636086273e-12	3.81662272800172e-11	1.66084922459424e-11	4.38416680315627e-11	3.5611820208427e-12	2.53993211032708e-12	2.37461001251784e-12	3.92832216911432e-13	7.2912488783708e-13	1.86270666121415e-14	6.30345106785663e-14	3.18050838476388e-10	4.69166657722854e-11	7.40864379549148e-14	2.4345185759175e-12	4.69166657722854e-11	9.80943725538607e-14	6.56420621705715e-14	1.66084922459424e-11	6.06519453152941e-13	1.84825471877451e-13	9.19168172695314e-12	2.18498010595742e-13	2.45826304521751e-14	2.29599018041883e-12	3.12017206475213e-11	3.11410866678714e-11	4.42748757682176e-14	3.84260540393496e-14	3.81662272800172e-11	2.12434715640784e-13	1.27108763764363e-11	7.41151888028495e-14	6.56420621705715e-14	7.2912488783708e-13	2.37461001251784e-12	3.63115536125829e-12	9.83345424510215e-12	5.41655984680024e-12	9.38088692317495e-13	1.57568618440045e-10	5.06192342174339e-14	3.12017206475213e-11	1.1617117457806e-12	2.31529235842051e-14	3.92832216911432e-13	1.45338626908844e-13	5.41655984680024e-12	7.40864379549148e-14
ALAGLU 1.77606278308507e-11	2.19562380933222e-12	1.95507858237544e-11	3.89586522578444e-13	6.5123803403694e-13	2.06133622366719e-12	5.89800860687268e-13	7.78960725643127e-13	1.52054185803149e-12	5.53584840860262e-12	2.02575649711882e-11	2.83599217380805e-11	1.31812578930266e-11	7.14105411091167e-13	1.03422185029454e-10	1.19852388344804e-12	7.14105411091167e-13	1.78059975820865e-12	1.07226051691394e-11	3.89586522578444e-13	1.41961034280901e-12	1.65585280336194e-09	7.62125215166207e-13	1.77973537530417e-13	7.7085592461415e-11	2.57305759515064e-12	3.75411667654037e-12	2.80976838637148e-13	3.9507174818636e-13	4.42422098949656e-11	1.95507858237544e-11	4.99309026799028e-12	2.64748769104019e-13	4.02238752916818e-12	1.07226051691394e-11	5.53584840860262e-12	7.78960725643127e-13	4.25141955927632e-13	6.94961923932477e-13	2.59686641910086e-12	1.80468077427665e-12	1.3817066880615e-12	7.46514127777322e-13	3.75411667654037e-12	7.65947910236667e-11	1.77606278308507e-11	1.52054185803149e-12	1.63716056356602e-11	2.59686641910086e-12	1.03422185029454e-10
ALAGLY 2.70678844402244e-12	1.83319979016598e-10	1.09995985814978e-09	1.38849929366776e-12	5.37440435658517e-13	1.40765624416375e-12	1.99444757552786e-13	7.38681016975987e-12	1.47716018628348e-10	1.0902124569103e-12	3.54706660597077e-12	7.04719129882193e-13	3.38432424366234e-11	2.1052451712178e-12	2.92243370413851e-12	2.30611969122125e-11	2.1052451712178e-12	9.96692718887483e-14	8.40346948415858e-13	1.38849929366776e-12	2.5526750364183e-13	5.26548573598641e-12	2.70785036867259e-11	1.06103921791926e-14	1.67360894037709e-12	1.11219009677333e-09	4.45855291179701e-11	1.65805311771867e-12	4.10222292010554e-12	1.85191194334131e-12	1.09995985814978e-09	9.35598679812972e-14	6.34621453316064e-12	1.30552623362409e-12	8.40346948415858e-13	1.0902124569103e-12	7.38681016975987e-12	1.19065089188148e-12	1.44928890734962e-11	6.07236405559341e-13	1.29303391577353e-11	2.41851580783881e-09	1.9402443968267e-11	4.45855291179701e-11	9.19125874766954e-13	2.70678844402244e-12	1.47716018628348e-10	1.23682560940509e-12	6.07236405559341e-13	2.92243370413851e-12
ALAHIS 2.67800207885994e-12	3.20089543541263e-12	1.43681180302835e-12	1.35104925750617e-12	1.03987136806939e-13	2.00128147771607e-11	1.49843149033553e-14	7.11854074477759e-14	5.06676440677135e-11	3.05009201220886e-11	2.03705412731143e-11	6.91448118260762e-13	4.32355067654332e-15	1.08425133424545e-12	3.24963843574903e-12	1.92505828385783e-12	1.08425133424545e-12	6.87356119632746e-14	3.91613821703352e-13	1.35104925750617e-12	5.02280930759746e-13	2.1424108134572e-13	1.12289556586374e-12	7.27348454157796e-15	1.23945916642396e-12	2.56313119427235e-11	7.184429498648e-14	2.08017899311472e-13	5.18529239955387e-13	2.49745174257218e-12	1.43681180302835e-12	1.54392308841847e-12	1.16788396937204e-13	3.61329820651355e-11	3.91613821703352e-13	3.05009201220886e-11	7.11854074477759e-14	3.5775505578335e-13	6.15311145763207e-14	4.51482713779871e-13	1.30945749960926e-13	1.63783679334333e-14	4.18640908501763e-13	7.184429498648e-14	8.2464103322742e-13	2.67800207885994e-12	5.06676440677135e-11	3.81772593006703e-13	4.51482713779871e-13	3.24963843574903e-12
ALAILE 2.59570260323114e-13	7.85828024371e-12	2.59176040449771e-11	3.1393473365781e-12	3.35693607288217e-12	8.2013658544655e-12	5.16176497087244e-12	7.13159737073753e-11	1.4254283410904e-11	7.57124275341871e-12	2.72571320004644e-13	1.62512851511263e-13	1.97416423097655e-10	3.87364075441055e-11	2.33440971192282e-13	4.18819951405966e-12	3.87364075441055e-11	9.53163999042938e-14	1.30604362429793e-13	3.1393473365781e-12	1.7799415907151e-13	2.70029866255791e-13	3.79749929584113e-12	2.34559377274963e-12	5.85820506162952e-13	2.5923882108226e-11	1.93630345515634e-11	1.45446407455977e-12	6.50122841715227e-12	7.81438871871999e-14	2.59176040449771e-11	1.79605879170759e-11	2.40416761592691e-13	3.25825838200094e-13	1.30604362429793e-13	7.57124275341871e-12	7.13159737073753e-11	1.52927118608935e-10	1.03229218785247e-11	3.79753442025281e-13	3.07685459980583e-11	8.42914363938044e-13	8.71163704210708e-12	1.93630345515634e-11	3.73097120590037e-13	2.59570260323114e-13	1.4254283410904e-11	2.6766396024361e-13	3.79753442025281e-13	2.33440971192282e-13
