ALAALA 8.13133464907368e-10	8.57253753993312e-09	2.32040849368659e-09	1.19187332736212e-08	1.08815410655811e-09	3.50836116332677e-10	9.55940801447719e-10	4.15971585243959e-09	5.54106546846567e-08	2.7057258630213e-10	9.30430224327227e-10	1.922472816141e-08	1.06868600817318e-09	1.11748550025978e-09	1.91978479501452e-10	4.26122397995197e-09	5.51033689128624e-10	3.73727721452205e-09	4.16215554590592e-09	1.84772984115031e-09	6.78749021545712e-10	2.20279766992453e-07	5.86813717349409e-09	2.76638657398736e-09	4.95758758477687e-10	1.33014000533975e-09	1.12107426868642e-07	1.64665907628349e-09	1.6384961393458e-09	2.11624030350093e-09	6.73421509313444e-11	1.19864224861064e-09	3.43110573009807e-10	6.26725241154805e-08	2.95480393424226e-10	1.4178620419986e-10	9.4577674833111e-10	1.68102368376862e-09	1.77099261084601e-08	1.06284785749861e-09	2.69949670980583e-10	6.45477419713414e-10	1.00365027629251e-09	5.39731609891606e-10	1.15114549012502e-09	5.19011660963602e-09	8.81261749974619e-08	3.73486100293579e-10	8.78322709750876e-10	6.5180417953801e-10
ALAARG 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALAASN 1.44519480361164e-10	3.207071901471e-10	1.92802679741567e-10	5.88972722714247e-10	8.54591082507068e-10	1.94187505307998e-10	1.50009402293054e-10	5.14998549735163e-10	4.82201771770567e-10	1.62196909840583e-11	3.39469661980523e-10	1.8058997078227e-10	1.00937357023327e-10	1.68315071885314e-10	4.38655689319031e-11	2.28563128786075e-10	7.44759373181513e-11	2.98062784057105e-10	5.14764606281085e-10	9.31130394949327e-11	6.54501915580406e-11	6.65372124337167e-10	4.20454571820057e-10	2.23406970999151e-10	5.2355928638172e-11	6.50165381713342e-10	6.41808994263589e-10	7.59578585909054e-11	8.49385603329053e-11	9.01189143659181e-11	3.62522481054077e-11	1.52525465368772e-10	7.10234603722418e-11	5.76862025690705e-10	2.07002417013964e-10	1.70852224280205e-11	1.42840771384278e-10	7.4010974585016e-10	1.84354234947466e-10	1.54744419759351e-10	5.5716891045043e-10	4.58274470535276e-11	1.02045432785777e-10	1.31191163707571e-10	6.84344168924589e-11	9.08669947091231e-10	5.97137614925116e-10	3.8271374110942e-11	1.33784138516685e-09	2.74512795129895e-10
ALAASP 2.65896673900428e-10	1.3129768798262e-09	2.59938547589643e-10	3.57186751407237e-10	1.03661943158675e-09	9.74609503795815e-11	3.47609667775929e-10	2.95640005083243e-10	1.08488167464696e-09	1.95383286523496e-10	8.5439196960894e-10	6.42016435647897e-10	1.3725806653504e-10	2.97680794902888e-09	8.31698662971507e-11	4.43596760662703e-10	9.98241363334484e-10	1.77013509055924e-09	8.51616538894466e-10	1.73649061398091e-09	3.32457785400721e-10	7.26346688104668e-10	8.05305096421067e-10	2.98003658001591e-10	1.26719089567775e-09	3.04678435814412e-10	3.52719586804385e-10	9.39109419625929e-10	3.22741456453525e-10	6.1461618451938e-10	2.93583199622869e-10	2.56323761702286e-09	5.04316128954007e-10	4.09677320226278e-09	4.83420205668281e-10	4.24831242628777e-10	2.74884449874022e-10	5.32375409116402e-10	2.6369258616842e-09	2.4913385594766e-10	2.53019057001516e-10	8.61421219439158e-10	2.45699152543552e-10	6.58314286105467e-10	2.06273422750636e-09	1.62408142921676e-09	4.10075448077609e-10	1.96311200278661e-10	6.87873700776025e-10	2.11139412541065e-10
ALACYS 5.79871970094917e-13	5.19155973553319e-13	7.24101360719352e-13	6.86991238447466e-13	6.78681319173722e-13	6.60425285895169e-13	5.53934607546489e-13	1.47908611334516e-12	7.11795083923478e-13	3.067029024345e-13	7.13459707539156e-13	3.50964954189805e-13	3.63126599785519e-13	3.9470446672473e-13	4.70797680591477e-13	3.66963057362836e-13	5.76335105680802e-13	5.53858730516577e-13	5.89372172926522e-13	4.02952449202364e-13	5.02804151958468e-13	4.24429557564199e-13	5.08022951005492e-13	5.56342900330718e-13	4.06651510695842e-13	6.15195094857695e-13	9.15536484674946e-13	5.80161263630825e-13	5.38613583696398e-13	9.68632636065872e-13	6.974946366489e-13	5.132839639633e-13	4.98432137310325e-13	4.75746224004679e-13	4.92736580687662e-13	3.6437603102277e-13	6.34261318540803e-13	7.35432874805625e-13	6.70378832859963e-13	1.1105963263502e-12	1.02842585127273e-12	5.65788247096445e-13	3.91918308465462e-13	7.01226679108761e-13	4.72644745071285e-13	7.5712981025143e-13	4.16662768457923e-13	3.98339407980937e-13	1.62518362333257e-12	5.26718671949736e-13
ALAGLN 7.94625223314975e-11	2.75463766309786e-10	1.67940298685356e-10	1.0505924199605e-10	1.29405641272296e-10	6.38780775140754e-11	1.19025167617743e-10	1.85289684715447e-10	1.57647904769184e-10	4.3556799615149e-11	5.31182714794106e-10	1.26598093548715e-10	3.53836943994002e-11	3.99332334397297e-11	1.76966052714693e-11	1.2236075983918e-11	2.16818122654985e-10	6.91531984909827e-11	6.04280163711373e-11	8.43114365233473e-11	1.85691080957567e-10	6.40360114304225e-11	3.02960977776996e-11	5.44387171737157e-11	6.16132784352265e-11	2.93092907985825e-11	2.61983598453534e-10	1.98890909763938e-10	1.89784835440437e-10	2.90768760716173e-10	6.51159983883642e-11	1.62479551679083e-10	1.59440138321494e-10	5.77475425434732e-11	1.79743820995135e-10	5.31543834171988e-11	7.38778349133504e-11	8.56032018628632e-11	2.09338677198607e-10	8.0888332822427e-11	1.40068562793919e-10	3.14887880987851e-10	5.36641772453294e-11	2.48751871265005e-10	3.190966117506e-10	1.03498549162336e-10	3.76012512803746e-11	1.0550998520193e-10	5.55400845878872e-11	7.07123362758257e-11
ALAGLU 1.00506596611158e-10	3.03186187150968e-10	2.3261599726604e-10	3.93907138928424e-10	1.20232586936422e-10	5.06827774113707e-11	1.14746363869079e-10	3.72507919317104e-10	8.26770730012153e-10	1.33363110271465e-10	1.06151843709324e-10	4.32560520235804e-10	1.1587354941556e-10	2.14964991843045e-10	3.68937871959911e-10	1.65506622306453e-10	1.21809201081844e-10	2.44984244764197e-10	2.10915299220018e-10	1.47414738638857e-10	1.02854733089108e-10	1.56060248705298e-09	2.51215468888959e-10	1.67132426564314e-10	6.50032736404094e-11	1.45161910633111e-10	1.20331994692592e-09	1.61093871661555e-10	1.78456987696437e-10	2.37326548623539e-10	1.17529797426901e-10	1.26324354506065e-10	1.31784988669106e-10	7.27121463059536e-10	4.33241433371108e-10	9.87803022199007e-11	1.30815304921539e-10	1.82171955260853e-10	7.71278728352186e-10	1.25671463893112e-10	7.17606212370324e-11	1.18900335401098e-10	1.09542702173088e-10	2.33132732979394e-10	2.71181779169115e-10	2.21502053220561e-10	7.67935973040673e-10	9.41018465427189e-11	1.36139471330233e-10	2.06697925429099e-10
ALAGLY 3.2132823549624e-10	6.39863825184507e-10	8.02511283933986e-10	6.6762635693372e-10	6.81685161994371e-10	4.61461799214718e-10	3.89270838013152e-10	6.38009853986841e-10	2.19230345743412e-09	1.90565739152099e-10	4.1989565974687e-10	8.13181002368108e-10	6.73688999445307e-10	2.32645716901568e-10	1.84340093718043e-10	2.7124098727689e-10	4.30120884597533e-10	7.23681579006547e-10	6.99620254165313e-10	4.01234657058107e-10	3.11338313223041e-10	3.73599163348637e-09	5.9647385358682e-10	4.71402827683272e-10	2.38362027433454e-10	1.14654423367768e-09	1.9222754257362e-09	9.16101005428622e-10	5.10028210182187e-10	1.12816335794065e-09	1.0222635678792e-10	3.62422903034019e-10	4.14341199935366e-10	7.97939775022921e-10	2.86011545215693e-10	1.24103840668066e-10	5.31680298020917e-10	1.90369761108584e-09	3.68790895558537e-09	4.76842077662038e-10	2.08567360865104e-10	3.44115092365123e-10	4.15293665069908e-10	4.11368886634762e-10	5.39106779916084e-10	8.02073190299023e-10	7.82754794348049e-10	2.90391177210379e-10	5.39719788520546e-10	1.1648419044641e-10
ALAHIS 0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALAILE 4.66769335108689e-11	8.64974568207318e-11	8.9535833230349e-11	7.00766027460052e-11	8.65117026796865e-11	4.8898334305657e-11	6.55618819634086e-11	1.50693175804977e-10	9.17510984980523e-11	2.19345382279671e-11	1.44007196187245e-10	1.27036436545593e-10	2.37084484838e-11	1.6821003533565e-11	6.20874428773256e-12	9.45260048464675e-12	4.43935337429284e-11	5.12279981104063e-11	2.11458009187039e-11	5.05266744217994e-11	5.46064793168106e-11	5.04044991097166e-11	3.19256347267167e-11	4.10557386951609e-11	6.04018735879878e-11	1.25368722228184e-11	1.1798728935897e-10	8.28668855495673e-11	1.2852022910152e-10	1.8020480366951e-10	1.20945681512223e-11	5.59342999568141e-11	7.15888513071317e-11	3.28693905752581e-11	9.13614979944979e-11	2.03930337042977e-11	3.56364208918255e-11	5.11862795092588e-11	2.47178115872205e-10	6.286029998587e-11	4.30315819956581e-11	2.01686605903033e-10	3.42968804007964e-11	1.61201071904964e-10	1.68108921940185e-10	6.92671182439481e-11	4.19455283508274e-11	7.78910277457258e-11	3.21762192373472e-11	2.10229541780945e-11
